key,n_features,missing_rate,prop_latent,snr,masking,prop_for_masking,iter,method,train_test,n,mse,r2,early_stopping,residual_connection,depth,n_epochs,lr,batch_size,type_width,width,verbose,learning_rate,learning_rate_init,max_iter,validation_fraction,mlp_depth
12,10,0.5,0.5,10,MAR_logistic,0.1,12,BayesPredictor,test,10000,26.625370507413404,0.8268532234776704,,,,,,,,,,,,,,
12,10,0.5,0.5,10,MAR_logistic,0.1,12,BayesPredictor,val,10000,25.993688337277668,0.832998760935213,,,,,,,,,,,,,,
12,10,0.5,0.5,10,MAR_logistic,0.1,12,ConstantImputedLR,train,20000,31.911879789066223,0.7951042151644035,,,,,,,,,,,,,,
12,10,0.5,0.5,10,MAR_logistic,0.1,12,ConstantImputedLR,test,20000,36.6289062947855,0.7617994817869408,,,,,,,,,,,,,,
12,10,0.5,0.5,10,MAR_logistic,0.1,12,ConstantImputedLR,val,20000,36.07850486490437,0.7682069994121121,,,,,,,,,,,,,,
12,10,0.5,0.5,10,MAR_logistic,0.1,12,EMLR,train,20000,21.619101158564767,0.8611907938797767,,,,,,,,,,,,,,
12,10,0.5,0.5,10,MAR_logistic,0.1,12,EMLR,test,20000,26.644300185767847,0.8267301223630112,,,,,,,,,,,,,,
12,10,0.5,0.5,10,MAR_logistic,0.1,12,EMLR,val,20000,26.021595743858406,0.8328194646607637,,,,,,,,,,,,,,
12,10,0.5,0.5,10,MAR_logistic,0.1,12,MICELR,train,20000,25.943888123907232,0.8334227455740103,,,,,,,,,,,,,,
12,10,0.5,0.5,10,MAR_logistic,0.1,12,MICELR,test,20000,32.54677091624467,0.7883459135793286,,,,,,,,,,,,,,
12,10,0.5,0.5,10,MAR_logistic,0.1,12,MICELR,val,20000,31.81634376953812,0.795590038509304,,,,,,,,,,,,,,
12,10,0.5,0.5,10,MAR_logistic,0.1,12,torchMLP,train,20000,23.61556400087921,0.8483721563167436,True,,1.0,2000.0,,200.0,linear,1.0,False,,,,,
12,10,0.5,0.5,10,MAR_logistic,0.1,12,torchMLP,test,20000,29.303394460965727,0.8094378333377261,True,,1.0,2000.0,,200.0,linear,1.0,False,,,,,
12,10,0.5,0.5,10,MAR_logistic,0.1,12,torchMLP,val,20000,28.92903182811527,0.8141401059536638,True,,1.0,2000.0,,200.0,linear,1.0,False,,,,,
12,10,0.5,0.5,10,MAR_logistic,0.1,12,torchMLP,train,20000,23.12184312050037,0.8515421772601542,True,,1.0,2000.0,,200.0,linear,2.0,False,,,,,
12,10,0.5,0.5,10,MAR_logistic,0.1,12,torchMLP,test,20000,29.03492896842301,0.8111836845223438,True,,1.0,2000.0,,200.0,linear,2.0,False,,,,,
12,10,0.5,0.5,10,MAR_logistic,0.1,12,torchMLP,val,20000,28.593950156217765,0.8162928998807393,True,,1.0,2000.0,,200.0,linear,2.0,False,,,,,
12,10,0.5,0.5,10,MAR_logistic,0.1,12,torchMLP,train,20000,22.994511103670487,0.8523597346618338,True,,1.0,2000.0,,200.0,linear,3.0,False,,,,,
12,10,0.5,0.5,10,MAR_logistic,0.1,12,torchMLP,test,20000,29.009970847783492,0.8113459890482314,True,,1.0,2000.0,,200.0,linear,3.0,False,,,,,
12,10,0.5,0.5,10,MAR_logistic,0.1,12,torchMLP,val,20000,28.523833404053324,0.816743377871347,True,,1.0,2000.0,,200.0,linear,3.0,False,,,,,
12,10,0.5,0.5,10,MAR_logistic,0.1,12,torchMLP,train,20000,22.58604144007123,0.8549823853128736,True,,1.0,2000.0,,200.0,linear,4.0,False,,,,,
12,10,0.5,0.5,10,MAR_logistic,0.1,12,torchMLP,test,20000,28.87972604655728,0.8121929807355333,True,,1.0,2000.0,,200.0,linear,4.0,False,,,,,
12,10,0.5,0.5,10,MAR_logistic,0.1,12,torchMLP,val,20000,28.51813516492109,0.8167799872583345,True,,1.0,2000.0,,200.0,linear,4.0,False,,,,,
12,10,0.5,0.5,10,MAR_logistic,0.1,12,torchMLP,train,20000,22.678336694358073,0.854389787550263,True,,1.0,2000.0,,200.0,linear,5.0,False,,,,,
12,10,0.5,0.5,10,MAR_logistic,0.1,12,torchMLP,test,20000,28.696574796176503,0.8133840270201524,True,,1.0,2000.0,,200.0,linear,5.0,False,,,,,
12,10,0.5,0.5,10,MAR_logistic,0.1,12,torchMLP,val,20000,28.283200538235555,0.8182893680451865,True,,1.0,2000.0,,200.0,linear,5.0,False,,,,,
12,10,0.5,0.5,10,MAR_logistic,0.1,12,torchMLP,train,20000,22.31832555325841,0.8567013018136893,True,,1.0,2000.0,,200.0,linear,10.0,False,,,,,
12,10,0.5,0.5,10,MAR_logistic,0.1,12,torchMLP,test,20000,28.530431604991318,0.8144644686232783,True,,1.0,2000.0,,200.0,linear,10.0,False,,,,,
12,10,0.5,0.5,10,MAR_logistic,0.1,12,torchMLP,val,20000,28.152922770034795,0.8191263615656836,True,,1.0,2000.0,,200.0,linear,10.0,False,,,,,
12,10,0.5,0.5,10,MAR_logistic,0.1,12,torchMLP,train,20000,22.10660748471557,0.8580606745646742,True,,1.0,2000.0,,200.0,linear,15.0,False,,,,,
12,10,0.5,0.5,10,MAR_logistic,0.1,12,torchMLP,test,20000,28.493265279227884,0.8147061640205058,True,,1.0,2000.0,,200.0,linear,15.0,False,,,,,
12,10,0.5,0.5,10,MAR_logistic,0.1,12,torchMLP,val,20000,28.048093794190557,0.8197998546317204,True,,1.0,2000.0,,200.0,linear,15.0,False,,,,,
12,10,0.5,0.5,10,MAR_logistic,0.1,12,torchMLP,train,20000,21.461461264635425,0.8622029482875255,True,,1.0,2000.0,,200.0,linear,20.0,False,,,,,
12,10,0.5,0.5,10,MAR_logistic,0.1,12,torchMLP,test,20000,28.3058709849859,0.8159248031368194,True,,1.0,2000.0,,200.0,linear,20.0,False,,,,,
12,10,0.5,0.5,10,MAR_logistic,0.1,12,torchMLP,val,20000,27.828327218468633,0.8212117854810241,True,,1.0,2000.0,,200.0,linear,20.0,False,,,,,
12,10,0.5,0.5,10,MAR_logistic,0.1,12,torchMLP,train,20000,21.424742895444375,0.8624387049750981,True,,1.0,2000.0,,200.0,linear,30.0,False,,,,,
12,10,0.5,0.5,10,MAR_logistic,0.1,12,torchMLP,test,20000,28.318121243536233,0.8158451387889011,True,,1.0,2000.0,,200.0,linear,30.0,False,,,,,
12,10,0.5,0.5,10,MAR_logistic,0.1,12,torchMLP,val,20000,27.855850634441456,0.821034956224971,True,,1.0,2000.0,,200.0,linear,30.0,False,,,,,
12,10,0.5,0.5,10,MAR_logistic,0.1,12,torchMLP,train,20000,21.361874258254772,0.8628423640150434,True,,1.0,2000.0,,200.0,linear,40.0,False,,,,,
12,10,0.5,0.5,10,MAR_logistic,0.1,12,torchMLP,test,20000,28.189072398307083,0.8166843530848724,True,,1.0,2000.0,,200.0,linear,40.0,False,,,,,
12,10,0.5,0.5,10,MAR_logistic,0.1,12,torchMLP,val,20000,27.81477131000111,0.8212988779121309,True,,1.0,2000.0,,200.0,linear,40.0,False,,,,,
12,10,0.5,0.5,10,MAR_logistic,0.1,12,torchMLP,train,20000,21.10448900019574,0.8644949509138318,True,,1.0,2000.0,,200.0,linear,50.0,False,,,,,
12,10,0.5,0.5,10,MAR_logistic,0.1,12,torchMLP,test,20000,28.243344212814176,0.8163314194145108,True,,1.0,2000.0,,200.0,linear,50.0,False,,,,,
12,10,0.5,0.5,10,MAR_logistic,0.1,12,torchMLP,val,20000,27.789936633132562,0.8214584328685113,True,,1.0,2000.0,,200.0,linear,50.0,False,,,,,
12,10,0.5,0.5,10,MAR_logistic,0.1,12,torchMLP,train,20000,20.656216141431784,0.8673731649151394,True,,1.0,2000.0,,200.0,linear,100.0,False,,,,,
12,10,0.5,0.5,10,MAR_logistic,0.1,12,torchMLP,test,20000,28.219261636838393,0.8164880302079418,True,,1.0,2000.0,,200.0,linear,100.0,False,,,,,
12,10,0.5,0.5,10,MAR_logistic,0.1,12,torchMLP,val,20000,27.734154210299085,0.8218168173197808,True,,1.0,2000.0,,200.0,linear,100.0,False,,,,,
12,10,0.5,0.5,10,MAR_logistic,0.1,12,Neumann,train,20000,24.551435048651335,0.8423632331788505,False,False,0.0,100.0,0.001,10.0,,,False,,,,,
12,10,0.5,0.5,10,MAR_logistic,0.1,12,Neumann,test,20000,29.63200042224846,0.807300884185177,False,False,0.0,100.0,0.001,10.0,,,False,,,,,
12,10,0.5,0.5,10,MAR_logistic,0.1,12,Neumann,val,20000,29.405817673289917,0.8110769074618004,False,False,0.0,100.0,0.001,10.0,,,False,,,,,
12,10,0.5,0.5,10,MAR_logistic,0.1,12,Neumann,train,20000,23.746523462789295,0.8475313082718438,True,False,0.0,100.0,0.001,10.0,,,False,,,,,
12,10,0.5,0.5,10,MAR_logistic,0.1,12,Neumann,test,20000,28.833577606296434,0.81249308749538,True,False,0.0,100.0,0.001,10.0,,,False,,,,,
12,10,0.5,0.5,10,MAR_logistic,0.1,12,Neumann,val,20000,28.451032450791665,0.8172111010063651,True,False,0.0,100.0,0.001,10.0,,,False,,,,,
12,10,0.5,0.5,10,MAR_logistic,0.1,12,Neumann,train,20000,23.628218009213168,0.8482909090512725,False,True,0.0,100.0,0.001,10.0,,,False,,,,,
12,10,0.5,0.5,10,MAR_logistic,0.1,12,Neumann,test,20000,28.687272522016922,0.8134445204050093,False,True,0.0,100.0,0.001,10.0,,,False,,,,,
12,10,0.5,0.5,10,MAR_logistic,0.1,12,Neumann,val,20000,28.340043095866935,0.8179241725626186,False,True,0.0,100.0,0.001,10.0,,,False,,,,,
12,10,0.5,0.5,10,MAR_logistic,0.1,12,Neumann,train,20000,23.71520204577488,0.8477324128875464,True,True,0.0,100.0,0.001,10.0,,,False,,,,,
12,10,0.5,0.5,10,MAR_logistic,0.1,12,Neumann,test,20000,28.84458656325778,0.8124214954245692,True,True,0.0,100.0,0.001,10.0,,,False,,,,,
12,10,0.5,0.5,10,MAR_logistic,0.1,12,Neumann,val,20000,28.45185542312518,0.8172058136690072,True,True,0.0,100.0,0.001,10.0,,,False,,,,,
12,10,0.5,0.5,10,MAR_logistic,0.1,12,Neumann,train,20000,22.599427048587373,0.8548964406809515,False,False,1.0,100.0,0.001,10.0,,,False,,,,,
12,10,0.5,0.5,10,MAR_logistic,0.1,12,Neumann,test,20000,27.950139548865035,0.8182381512817714,False,False,1.0,100.0,0.001,10.0,,,False,,,,,
12,10,0.5,0.5,10,MAR_logistic,0.1,12,Neumann,val,20000,27.421421070526133,0.8238260289853607,False,False,1.0,100.0,0.001,10.0,,,False,,,,,
12,10,0.5,0.5,10,MAR_logistic,0.1,12,Neumann,train,20000,22.987604892246296,0.8524040771956911,True,False,1.0,100.0,0.001,10.0,,,False,,,,,
12,10,0.5,0.5,10,MAR_logistic,0.1,12,Neumann,test,20000,27.988336583309785,0.8179897531088717,True,False,1.0,100.0,0.001,10.0,,,False,,,,,
12,10,0.5,0.5,10,MAR_logistic,0.1,12,Neumann,val,20000,27.524189713382057,0.8231657729081447,True,False,1.0,100.0,0.001,10.0,,,False,,,,,
12,10,0.5,0.5,10,MAR_logistic,0.1,12,Neumann,train,20000,22.330258327056065,0.8566246853602338,False,True,1.0,100.0,0.001,10.0,,,False,,,,,
12,10,0.5,0.5,10,MAR_logistic,0.1,12,Neumann,test,20000,27.86711280581956,0.8187780804038646,False,True,1.0,100.0,0.001,10.0,,,False,,,,,
12,10,0.5,0.5,10,MAR_logistic,0.1,12,Neumann,val,20000,27.234548787312118,0.8250266243929332,False,True,1.0,100.0,0.001,10.0,,,False,,,,,
12,10,0.5,0.5,10,MAR_logistic,0.1,12,Neumann,train,20000,22.29474237875362,0.8568527216949691,True,True,1.0,100.0,0.001,10.0,,,False,,,,,
12,10,0.5,0.5,10,MAR_logistic,0.1,12,Neumann,test,20000,27.758072008351416,0.8194871808682421,True,True,1.0,100.0,0.001,10.0,,,False,,,,,
12,10,0.5,0.5,10,MAR_logistic,0.1,12,Neumann,val,20000,27.170000462050012,0.8254413269991374,True,True,1.0,100.0,0.001,10.0,,,False,,,,,
12,10,0.5,0.5,10,MAR_logistic,0.1,12,Neumann,train,20000,22.009880524345757,0.8586817268684162,False,False,2.0,100.0,0.001,10.0,,,False,,,,,
12,10,0.5,0.5,10,MAR_logistic,0.1,12,Neumann,test,20000,27.706594174518802,0.8198219450732318,False,False,2.0,100.0,0.001,10.0,,,False,,,,,
12,10,0.5,0.5,10,MAR_logistic,0.1,12,Neumann,val,20000,26.95690191782572,0.8268104178517549,False,False,2.0,100.0,0.001,10.0,,,False,,,,,
12,10,0.5,0.5,10,MAR_logistic,0.1,12,Neumann,train,20000,22.012538397861196,0.8586646615283753,True,False,2.0,100.0,0.001,10.0,,,False,,,,,
12,10,0.5,0.5,10,MAR_logistic,0.1,12,Neumann,test,20000,27.616317235566587,0.8204090227617667,True,False,2.0,100.0,0.001,10.0,,,False,,,,,
12,10,0.5,0.5,10,MAR_logistic,0.1,12,Neumann,val,20000,26.945938555768034,0.8268808539908743,True,False,2.0,100.0,0.001,10.0,,,False,,,,,
12,10,0.5,0.5,10,MAR_logistic,0.1,12,Neumann,train,20000,21.994150587549235,0.858782723668562,False,True,2.0,100.0,0.001,10.0,,,False,,,,,
12,10,0.5,0.5,10,MAR_logistic,0.1,12,Neumann,test,20000,27.758527572385315,0.8194842183012444,False,True,2.0,100.0,0.001,10.0,,,False,,,,,
12,10,0.5,0.5,10,MAR_logistic,0.1,12,Neumann,val,20000,27.025692188928804,0.8263684620830792,False,True,2.0,100.0,0.001,10.0,,,False,,,,,
12,10,0.5,0.5,10,MAR_logistic,0.1,12,Neumann,train,20000,21.8773569890923,0.8595326173187571,True,True,2.0,100.0,0.001,10.0,,,False,,,,,
12,10,0.5,0.5,10,MAR_logistic,0.1,12,Neumann,test,20000,27.558325907175533,0.8207861447092102,True,True,2.0,100.0,0.001,10.0,,,False,,,,,
12,10,0.5,0.5,10,MAR_logistic,0.1,12,Neumann,val,20000,26.9053009295072,0.827141937906714,True,True,2.0,100.0,0.001,10.0,,,False,,,,,
12,10,0.5,0.5,10,MAR_logistic,0.1,12,Neumann,train,20000,21.669031071380317,0.8608702101742496,False,False,3.0,100.0,0.001,10.0,,,False,,,,,
12,10,0.5,0.5,10,MAR_logistic,0.1,12,Neumann,test,20000,27.45883531479183,0.8214331394753766,False,False,3.0,100.0,0.001,10.0,,,False,,,,,
12,10,0.5,0.5,10,MAR_logistic,0.1,12,Neumann,val,20000,26.86844681914396,0.8273787139277015,False,False,3.0,100.0,0.001,10.0,,,False,,,,,
12,10,0.5,0.5,10,MAR_logistic,0.1,12,Neumann,train,20000,21.83317337760315,0.8598163058953241,True,False,3.0,100.0,0.001,10.0,,,False,,,,,
12,10,0.5,0.5,10,MAR_logistic,0.1,12,Neumann,test,20000,27.821057105217694,0.8190775840707701,True,False,3.0,100.0,0.001,10.0,,,False,,,,,
12,10,0.5,0.5,10,MAR_logistic,0.1,12,Neumann,val,20000,27.091155566178433,0.8259478805568179,True,False,3.0,100.0,0.001,10.0,,,False,,,,,
12,10,0.5,0.5,10,MAR_logistic,0.1,12,Neumann,train,20000,21.82752495119984,0.8598525726012858,False,True,3.0,100.0,0.001,10.0,,,False,,,,,
12,10,0.5,0.5,10,MAR_logistic,0.1,12,Neumann,test,20000,27.496318586575494,0.8211893829544656,False,True,3.0,100.0,0.001,10.0,,,False,,,,,
12,10,0.5,0.5,10,MAR_logistic,0.1,12,Neumann,val,20000,26.843147974153457,0.8275412510176866,False,True,3.0,100.0,0.001,10.0,,,False,,,,,
12,10,0.5,0.5,10,MAR_logistic,0.1,12,Neumann,train,20000,21.686942626659878,0.8607552059124859,True,True,3.0,100.0,0.001,10.0,,,False,,,,,
12,10,0.5,0.5,10,MAR_logistic,0.1,12,Neumann,test,20000,27.561800785080052,0.8207635473182064,True,True,3.0,100.0,0.001,10.0,,,False,,,,,
12,10,0.5,0.5,10,MAR_logistic,0.1,12,Neumann,val,20000,26.9160499899793,0.827072878587608,True,True,3.0,100.0,0.001,10.0,,,False,,,,,
12,10,0.5,0.5,10,MAR_logistic,0.1,12,Neumann,train,20000,21.571964803656115,0.8614934410599847,False,False,4.0,100.0,0.001,10.0,,,False,,,,,
12,10,0.5,0.5,10,MAR_logistic,0.1,12,Neumann,test,20000,27.518119527720117,0.8210476098030537,False,False,4.0,100.0,0.001,10.0,,,False,,,,,
12,10,0.5,0.5,10,MAR_logistic,0.1,12,Neumann,val,20000,26.77844219530485,0.8279569652134621,False,False,4.0,100.0,0.001,10.0,,,False,,,,,
12,10,0.5,0.5,10,MAR_logistic,0.1,12,Neumann,train,20000,21.631578849769877,0.8611106786891547,True,False,4.0,100.0,0.001,10.0,,,False,,,,,
12,10,0.5,0.5,10,MAR_logistic,0.1,12,Neumann,test,20000,27.735410993360997,0.819634547144224,True,False,4.0,100.0,0.001,10.0,,,False,,,,,
12,10,0.5,0.5,10,MAR_logistic,0.1,12,Neumann,val,20000,26.984720343844312,0.8266316932493185,True,False,4.0,100.0,0.001,10.0,,,False,,,,,
12,10,0.5,0.5,10,MAR_logistic,0.1,12,Neumann,train,20000,21.597331198925154,0.8613305716990616,False,True,4.0,100.0,0.001,10.0,,,False,,,,,
12,10,0.5,0.5,10,MAR_logistic,0.1,12,Neumann,test,20000,27.643325885608512,0.8202333834897545,False,True,4.0,100.0,0.001,10.0,,,False,,,,,
12,10,0.5,0.5,10,MAR_logistic,0.1,12,Neumann,val,20000,26.921831335445685,0.8270357352686677,False,True,4.0,100.0,0.001,10.0,,,False,,,,,
12,10,0.5,0.5,10,MAR_logistic,0.1,12,Neumann,train,20000,21.81348285981238,0.8599427322958755,True,True,4.0,100.0,0.001,10.0,,,False,,,,,
12,10,0.5,0.5,10,MAR_logistic,0.1,12,Neumann,test,20000,27.800367450702215,0.8192121304420861,True,True,4.0,100.0,0.001,10.0,,,False,,,,,
12,10,0.5,0.5,10,MAR_logistic,0.1,12,Neumann,val,20000,27.230237091459777,0.8250543256772014,True,True,4.0,100.0,0.001,10.0,,,False,,,,,
12,10,0.5,0.5,10,MAR_logistic,0.1,12,Neumann,train,20000,21.45458090910344,0.8622471248091216,False,False,5.0,100.0,0.001,10.0,,,False,,,,,
12,10,0.5,0.5,10,MAR_logistic,0.1,12,Neumann,test,20000,27.808378016820072,0.8191600371312704,False,False,5.0,100.0,0.001,10.0,,,False,,,,,
12,10,0.5,0.5,10,MAR_logistic,0.1,12,Neumann,val,20000,27.103326769933087,0.8258696844162179,False,False,5.0,100.0,0.001,10.0,,,False,,,,,
12,10,0.5,0.5,10,MAR_logistic,0.1,12,Neumann,train,20000,21.584061244025342,0.8614157737567876,True,False,5.0,100.0,0.001,10.0,,,False,,,,,
12,10,0.5,0.5,10,MAR_logistic,0.1,12,Neumann,test,20000,27.583223098199436,0.8206242364131717,True,False,5.0,100.0,0.001,10.0,,,False,,,,,
12,10,0.5,0.5,10,MAR_logistic,0.1,12,Neumann,val,20000,26.921573417900007,0.8270373923074513,True,False,5.0,100.0,0.001,10.0,,,False,,,,,
12,10,0.5,0.5,10,MAR_logistic,0.1,12,Neumann,train,20000,21.507536072503814,0.8619071169550643,False,True,5.0,100.0,0.001,10.0,,,False,,,,,
12,10,0.5,0.5,10,MAR_logistic,0.1,12,Neumann,test,20000,27.50132110909807,0.8211568511762121,False,True,5.0,100.0,0.001,10.0,,,False,,,,,
12,10,0.5,0.5,10,MAR_logistic,0.1,12,Neumann,val,20000,26.87223311381672,0.8273543881800964,False,True,5.0,100.0,0.001,10.0,,,False,,,,,
12,10,0.5,0.5,10,MAR_logistic,0.1,12,Neumann,train,20000,21.376863314268935,0.8627461241690593,True,True,5.0,100.0,0.001,10.0,,,False,,,,,
12,10,0.5,0.5,10,MAR_logistic,0.1,12,Neumann,test,20000,27.65230492998982,0.8201749920923299,True,True,5.0,100.0,0.001,10.0,,,False,,,,,
12,10,0.5,0.5,10,MAR_logistic,0.1,12,Neumann,val,20000,26.97261027729551,0.8267094966026775,True,True,5.0,100.0,0.001,10.0,,,False,,,,,
12,10,0.5,0.5,10,MAR_logistic,0.1,12,Neumann,train,20000,21.57596099954017,0.8614677827879734,False,False,6.0,100.0,0.001,10.0,,,False,,,,,
12,10,0.5,0.5,10,MAR_logistic,0.1,12,Neumann,test,20000,27.651363263644917,0.8201811158190264,False,False,6.0,100.0,0.001,10.0,,,False,,,,,
12,10,0.5,0.5,10,MAR_logistic,0.1,12,Neumann,val,20000,27.027974089392465,0.8263538015931977,False,False,6.0,100.0,0.001,10.0,,,False,,,,,
12,10,0.5,0.5,10,MAR_logistic,0.1,12,Neumann,train,20000,22.12398463166357,0.857949101564724,True,False,6.0,100.0,0.001,10.0,,,False,,,,,
12,10,0.5,0.5,10,MAR_logistic,0.1,12,Neumann,test,20000,27.818637663256727,0.8190933178828652,True,False,6.0,100.0,0.001,10.0,,,False,,,,,
12,10,0.5,0.5,10,MAR_logistic,0.1,12,Neumann,val,20000,27.04692793577516,0.8262320291155915,True,False,6.0,100.0,0.001,10.0,,,False,,,,,
12,10,0.5,0.5,10,MAR_logistic,0.1,12,Neumann,train,20000,21.452566004575683,0.8622600618547395,False,True,6.0,100.0,0.001,10.0,,,False,,,,,
12,10,0.5,0.5,10,MAR_logistic,0.1,12,Neumann,test,20000,27.610736230832064,0.8204453164531267,False,True,6.0,100.0,0.001,10.0,,,False,,,,,
12,10,0.5,0.5,10,MAR_logistic,0.1,12,Neumann,val,20000,26.848392523713084,0.8275075564429333,False,True,6.0,100.0,0.001,10.0,,,False,,,,,
12,10,0.5,0.5,10,MAR_logistic,0.1,12,Neumann,train,20000,21.99929344023366,0.8587497030867588,True,True,6.0,100.0,0.001,10.0,,,False,,,,,
12,10,0.5,0.5,10,MAR_logistic,0.1,12,Neumann,test,20000,27.793785116294718,0.8192549358552289,True,True,6.0,100.0,0.001,10.0,,,False,,,,,
12,10,0.5,0.5,10,MAR_logistic,0.1,12,Neumann,val,20000,27.062468828117574,0.8261321837899231,True,True,6.0,100.0,0.001,10.0,,,False,,,,,
12,10,0.5,0.5,10,MAR_logistic,0.1,12,Neumann,train,20000,21.300688605668974,0.8632352171590798,False,False,7.0,100.0,0.001,10.0,,,False,,,,,
12,10,0.5,0.5,10,MAR_logistic,0.1,12,Neumann,test,20000,27.822626105628483,0.819067380743706,False,False,7.0,100.0,0.001,10.0,,,False,,,,,
12,10,0.5,0.5,10,MAR_logistic,0.1,12,Neumann,val,20000,27.123493925401586,0.8257401168108841,False,False,7.0,100.0,0.001,10.0,,,False,,,,,
12,10,0.5,0.5,10,MAR_logistic,0.1,12,Neumann,train,20000,21.48463574580726,0.8620541524930049,True,False,7.0,100.0,0.001,10.0,,,False,,,,,
12,10,0.5,0.5,10,MAR_logistic,0.1,12,Neumann,test,20000,27.71340304364838,0.819777666487842,True,False,7.0,100.0,0.001,10.0,,,False,,,,,
12,10,0.5,0.5,10,MAR_logistic,0.1,12,Neumann,val,20000,27.10459992971404,0.8258615047666742,True,False,7.0,100.0,0.001,10.0,,,False,,,,,
12,10,0.5,0.5,10,MAR_logistic,0.1,12,Neumann,train,20000,21.573084512368762,0.8614862517750858,False,True,7.0,100.0,0.001,10.0,,,False,,,,,
12,10,0.5,0.5,10,MAR_logistic,0.1,12,Neumann,test,20000,27.63839353930924,0.8202654589067773,False,True,7.0,100.0,0.001,10.0,,,False,,,,,
12,10,0.5,0.5,10,MAR_logistic,0.1,12,Neumann,val,20000,26.8657339219062,0.8273961434357529,False,True,7.0,100.0,0.001,10.0,,,False,,,,,
12,10,0.5,0.5,10,MAR_logistic,0.1,12,Neumann,train,20000,21.355957731413643,0.8628803521065826,True,True,7.0,100.0,0.001,10.0,,,False,,,,,
12,10,0.5,0.5,10,MAR_logistic,0.1,12,Neumann,test,20000,27.736197049880285,0.8196294353598663,True,True,7.0,100.0,0.001,10.0,,,False,,,,,
12,10,0.5,0.5,10,MAR_logistic,0.1,12,Neumann,val,20000,27.029227910328338,0.8263457461896266,True,True,7.0,100.0,0.001,10.0,,,False,,,,,
12,10,0.5,0.5,10,MAR_logistic,0.1,12,Neumann,train,20000,21.395800702486607,0.8626245333681649,False,False,8.0,100.0,0.001,10.0,,,False,,,,,
12,10,0.5,0.5,10,MAR_logistic,0.1,12,Neumann,test,20000,27.773524027084047,0.8193866952343024,False,False,8.0,100.0,0.001,10.0,,,False,,,,,
12,10,0.5,0.5,10,MAR_logistic,0.1,12,Neumann,val,20000,27.163863578765216,0.8254807545362863,False,False,8.0,100.0,0.001,10.0,,,False,,,,,
12,10,0.5,0.5,10,MAR_logistic,0.1,12,Neumann,train,20000,21.409361115910674,0.8625374663708716,True,False,8.0,100.0,0.001,10.0,,,False,,,,,
12,10,0.5,0.5,10,MAR_logistic,0.1,12,Neumann,test,20000,27.50124813129219,0.8211573257563439,True,False,8.0,100.0,0.001,10.0,,,False,,,,,
12,10,0.5,0.5,10,MAR_logistic,0.1,12,Neumann,val,20000,27.078408684176928,0.8260297752483616,True,False,8.0,100.0,0.001,10.0,,,False,,,,,
12,10,0.5,0.5,10,MAR_logistic,0.1,12,Neumann,train,20000,21.28230072368197,0.8633532797594686,False,True,8.0,100.0,0.001,10.0,,,False,,,,,
12,10,0.5,0.5,10,MAR_logistic,0.1,12,Neumann,test,20000,27.559704369679373,0.8207771804644111,False,True,8.0,100.0,0.001,10.0,,,False,,,,,
12,10,0.5,0.5,10,MAR_logistic,0.1,12,Neumann,val,20000,26.858567203951527,0.8274421873354462,False,True,8.0,100.0,0.001,10.0,,,False,,,,,
12,10,0.5,0.5,10,MAR_logistic,0.1,12,Neumann,train,20000,21.293857384317118,0.8632790782061108,True,True,8.0,100.0,0.001,10.0,,,False,,,,,
12,10,0.5,0.5,10,MAR_logistic,0.1,12,Neumann,test,20000,27.66071968490985,0.8201202703114923,True,True,8.0,100.0,0.001,10.0,,,False,,,,,
12,10,0.5,0.5,10,MAR_logistic,0.1,12,Neumann,val,20000,26.935839533289062,0.8269457370211487,True,True,8.0,100.0,0.001,10.0,,,False,,,,,
12,10,0.5,0.5,10,MAR_logistic,0.1,12,Neumann,train,20000,21.358977557170164,0.8628609627891078,False,False,9.0,100.0,0.001,10.0,,,False,,,,,
12,10,0.5,0.5,10,MAR_logistic,0.1,12,Neumann,test,20000,28.01510775235198,0.8178156581935689,False,False,9.0,100.0,0.001,10.0,,,False,,,,,
12,10,0.5,0.5,10,MAR_logistic,0.1,12,Neumann,val,20000,27.334879271211665,0.8243820327170699,False,False,9.0,100.0,0.001,10.0,,,False,,,,,
12,10,0.5,0.5,10,MAR_logistic,0.1,12,Neumann,train,20000,21.554637228629588,0.8616046957747752,True,False,9.0,100.0,0.001,10.0,,,False,,,,,
12,10,0.5,0.5,10,MAR_logistic,0.1,12,Neumann,test,20000,27.637559522387786,0.8202708825812187,True,False,9.0,100.0,0.001,10.0,,,False,,,,,
12,10,0.5,0.5,10,MAR_logistic,0.1,12,Neumann,val,20000,26.958422083609005,0.8268006512666479,True,False,9.0,100.0,0.001,10.0,,,False,,,,,
12,10,0.5,0.5,10,MAR_logistic,0.1,12,Neumann,train,20000,21.282318318400588,0.8633531667895118,False,True,9.0,100.0,0.001,10.0,,,False,,,,,
12,10,0.5,0.5,10,MAR_logistic,0.1,12,Neumann,test,20000,27.621653258486692,0.8203743222054756,False,True,9.0,100.0,0.001,10.0,,,False,,,,,
12,10,0.5,0.5,10,MAR_logistic,0.1,12,Neumann,val,20000,26.905376579744225,0.8271414518778305,False,True,9.0,100.0,0.001,10.0,,,False,,,,,
12,10,0.5,0.5,10,MAR_logistic,0.1,12,Neumann,train,20000,21.449179421064038,0.8622818060042887,True,True,9.0,100.0,0.001,10.0,,,False,,,,,
