key,n_features,missing_rate,prop_latent,snr,masking,iter,method,train_test,n,mse,r2,early_stopping,residual_connection,depth,n_epochs,lr,batch_size,type_width,width,verbose,learning_rate,learning_rate_init,max_iter,validation_fraction,mlp_depth
0,10,0.5,0.5,10,MCAR,0,Neumann,val,10000,11.665470892578742,0.8014556210376269,False,False,6.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,10,MCAR,0,Neumann,train,10000,10.020823489127359,0.83180227503668,True,False,6.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,10,MCAR,0,Neumann,test,10000,12.212565700791611,0.7910429255207011,True,False,6.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,10,MCAR,0,Neumann,val,10000,11.74982745306118,0.8000198863753389,True,False,6.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,10,MCAR,0,Neumann,train,10000,10.211860181649481,0.8285957584164041,False,True,6.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,10,MCAR,0,Neumann,test,10000,11.862923411133318,0.7970253072536816,False,True,6.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,10,MCAR,0,Neumann,val,10000,11.655048552744413,0.8016330075322483,False,True,6.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,10,MCAR,0,Neumann,train,10000,10.724778137974356,0.8199865225147555,True,True,6.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,10,MCAR,0,Neumann,test,10000,12.021324044430745,0.7943150714407965,True,True,6.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,10,MCAR,0,Neumann,val,10000,11.690942745005698,0.8010220943358161,True,True,6.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,10,MCAR,0,Neumann,train,10000,9.909299751826282,0.8336741809647508,False,False,7.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,10,MCAR,0,Neumann,test,10000,11.737327251284974,0.7991742583234838,False,False,7.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,10,MCAR,0,Neumann,val,10000,11.44507943552509,0.8052066470675464,False,False,7.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,10,MCAR,0,Neumann,train,10000,10.141582804194302,0.8297753515922718,True,False,7.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,10,MCAR,0,Neumann,test,10000,12.263223899908555,0.790176163421302,True,False,7.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,10,MCAR,0,Neumann,val,10000,11.81269958549423,0.7989498131135814,True,False,7.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,10,MCAR,0,Neumann,train,10000,9.99829311599906,0.8321804433086655,False,True,7.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,10,MCAR,0,Neumann,test,10000,11.816425429068248,0.7978208880136588,False,True,7.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,10,MCAR,0,Neumann,val,10000,11.616127512798371,0.8022954371740361,False,True,7.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,10,MCAR,0,Neumann,train,10000,10.035677757399121,0.8315529488079508,True,True,7.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,10,MCAR,0,Neumann,test,10000,11.770118961771775,0.798613191954764,True,True,7.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,10,MCAR,0,Neumann,val,10000,11.438861544974783,0.8053124745329898,True,True,7.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,10,MCAR,0,Neumann,train,10000,9.99854973977802,0.8321761359245627,False,False,8.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,10,MCAR,0,Neumann,test,10000,12.457659602795804,0.7868493673454363,False,False,8.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,10,MCAR,0,Neumann,val,10000,11.938856255723483,0.7968026475192149,False,False,8.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,10,MCAR,0,Neumann,train,10000,10.17154777830119,0.8292723948763061,True,False,8.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,10,MCAR,0,Neumann,test,10000,12.12484312175663,0.7925438593891461,True,False,8.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,10,MCAR,0,Neumann,val,10000,11.605536802972782,0.8024756892979713,True,False,8.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,10,MCAR,0,Neumann,train,10000,9.813608733062388,0.8352803375518788,False,True,8.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,10,MCAR,0,Neumann,test,10000,11.993475330909051,0.79479156310095,False,True,8.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,10,MCAR,0,Neumann,val,10000,11.794924047992307,0.7992523498124031,False,True,8.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,10,MCAR,0,Neumann,train,10000,10.580112242846266,0.822414713617685,True,True,8.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,10,MCAR,0,Neumann,test,10000,12.164415930494977,0.7918667683875102,True,True,8.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,10,MCAR,0,Neumann,val,10000,11.768762296470127,0.7996976184823411,True,True,8.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,10,MCAR,0,Neumann,train,10000,9.808852559655874,0.8353601690694556,False,False,9.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,10,MCAR,0,Neumann,test,10000,12.026470123499546,0.7942270219961833,False,False,9.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,10,MCAR,0,Neumann,val,10000,11.508072707066164,0.8041345120382706,False,False,9.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,10,MCAR,0,Neumann,train,10000,9.865405152393677,0.8344109439434372,True,False,9.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,10,MCAR,0,Neumann,test,10000,11.97091441618715,0.795177580491019,True,False,9.0,100.0,0.001,10.0,,,False,,,,,
