key,n_features,missing_rate,prop_latent,sm_type,sm_param,snr,perm,iter,method,train_test,n,mse,r2,early_stopping,residual_connection,depth,n_epochs,lr,batch_size,type_width,width,verbose,learning_rate,learning_rate_init,max_iter,validation_fraction,mlp_depth
0,10,0.5,0.5,gaussian,2,10,False,0,Neumann,val,10000,10.664536480285989,0.8186422318112473,False,False,7.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,gaussian,2,10,False,0,Neumann,train,10000,10.229243003843349,0.8284413356455591,True,False,7.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,gaussian,2,10,False,0,Neumann,test,10000,10.932806167785046,0.8130999179122983,True,False,7.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,gaussian,2,10,False,0,Neumann,val,10000,10.871351692993452,0.8151251970602815,True,False,7.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,gaussian,2,10,False,0,Neumann,train,10000,9.818634037002385,0.8353278203929373,False,True,7.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,gaussian,2,10,False,0,Neumann,test,10000,10.578473230560721,0.8191573613570328,False,True,7.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,gaussian,2,10,False,0,Neumann,val,10000,10.638230878870116,0.8190895766323245,False,True,7.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,gaussian,2,10,False,0,Neumann,train,10000,9.801388300537056,0.8356170554333688,True,True,7.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,gaussian,2,10,False,0,Neumann,test,10000,10.697283185437065,0.8171262643103608,True,True,7.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,gaussian,2,10,False,0,Neumann,val,10000,10.597739118943835,0.8197781668231725,True,True,7.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,gaussian,2,10,False,0,Neumann,train,10000,9.87903735084055,0.8343147726199238,False,False,8.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,gaussian,2,10,False,0,Neumann,test,10000,11.192547713803862,0.8086595468376194,False,False,8.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,gaussian,2,10,False,0,Neumann,val,10000,11.163340544359878,0.810159726079175,False,False,8.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,gaussian,2,10,False,0,Neumann,train,10000,10.211625459065742,0.8287368064296743,True,False,8.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,gaussian,2,10,False,0,Neumann,test,10000,11.042387705938507,0.8112265838238802,True,False,8.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,gaussian,2,10,False,0,Neumann,val,10000,10.792457783316623,0.816466842185611,True,False,8.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,gaussian,2,10,False,0,Neumann,train,10000,9.58282557015842,0.8392826570900438,False,True,8.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,gaussian,2,10,False,0,Neumann,test,10000,10.487819013054265,0.8207071263884004,False,True,8.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,gaussian,2,10,False,0,Neumann,val,10000,10.544695543044192,0.8206802092663386,False,True,8.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,gaussian,2,10,False,0,Neumann,train,10000,10.140993576030526,0.8299214015663631,True,True,8.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,gaussian,2,10,False,0,Neumann,test,10000,10.629520595034306,0.818284689102165,True,True,8.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,gaussian,2,10,False,0,Neumann,val,10000,10.488196611452365,0.8216410124064922,True,True,8.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,gaussian,2,10,False,0,Neumann,train,10000,9.926043034534198,0.8335264217802263,False,False,9.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,gaussian,2,10,False,0,Neumann,test,10000,11.157506258845617,0.809258592563635,False,False,9.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,gaussian,2,10,False,0,Neumann,val,10000,11.063188904674686,0.8118628735049751,False,False,9.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,gaussian,2,10,False,0,Neumann,train,10000,9.63540225262521,0.838400872835158,True,False,9.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,gaussian,2,10,False,0,Neumann,test,10000,11.020680544077248,0.8115976752226938,True,False,9.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,gaussian,2,10,False,0,Neumann,val,10000,11.00922844543848,0.8127805081790754,True,False,9.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,gaussian,2,10,False,0,Neumann,train,10000,9.713532162409264,0.8370905253379238,False,True,9.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,gaussian,2,10,False,0,Neumann,test,10000,10.713014248807697,0.8168573363708935,False,True,9.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,gaussian,2,10,False,0,Neumann,val,10000,10.814863266000707,0.8160858215625124,False,True,9.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,gaussian,2,10,False,0,Neumann,train,10000,9.95777866017099,0.8329941711000288,True,True,9.0,100.0,0.001,10.0,,,False,,,,,
0,10,0.5,0.5,gaussian,2,10,False,0,Neumann,test,10000,10.519719866064252,0.8201617703329895,True,True,9.0,100.0,0.001,10.0,,,False,,,,,
